Umag,Ts,Ta,alphan,sigmat,theta,phi,panang,Cd
6.629890000000000327e+03,2.968457000000000221e+02,2.205703000000000031e+02,9.184596999999999900e-01,6.947984000000000382e-01,1.751706999999999903e+00,9.674612000000000211e-01,7.000000000000000000e+01,3.844984999999999875e+00
7.802315999999999804e+03,3.345187999999999988e+02,1.883633000000000038e+03,5.116585000000000161e-01,1.973322999999999883e-01,-9.586673999999999474e-01,-8.122661999999999938e-02,7.000000000000000000e+01,3.016665999999999848e+00
5.835746000000000095e+03,1.869265000000000043e+02,1.108698000000000093e+03,8.873391999999999946e-01,4.499626999999999932e-01,-5.754985999999999713e-01,-1.550202000000000080e+00,1.000000000000000000e+01,2.712099999999999955e+00
7.425846999999999753e+03,4.605647999999999911e+02,7.567505999999999631e+02,7.586671999999999860e-01,7.096430999999999711e-01,2.900523999999999880e+00,1.286756000000000011e+00,9.000000000000000000e+01,2.791882000000000197e+00
7.405985999999999876e+03,2.978761000000000081e+02,1.043431000000000040e+03,4.805165000000000131e-01,7.067390000000000061e-01,-2.503617000000000203e+00,-1.319730999999999987e+00,8.000000000000000000e+01,4.133668000000000120e+00
5.846488999999999578e+03,2.854646999999999935e+02,1.668232999999999947e+03,3.229754000000000236e-01,7.457025999999999932e-01,2.947419000000000011e+00,-3.205724000000000073e-02,5.000000000000000000e+01,2.957148999999999806e+00
7.517298999999999978e+03,3.963514000000000124e+02,1.373919000000000096e+03,4.271379000000000148e-01,3.323533000000000182e-01,1.704676000000000080e+00,5.481833999999999874e-01,8.000000000000000000e+01,3.317457000000000100e+00
8.926764999999999418e+03,1.139861999999999966e+02,1.952320999999999913e+03,8.997669999999999835e-01,3.010813000000000031e-02,-1.700771999999999951e+00,3.609749999999999903e-01,6.000000000000000000e+01,2.474949000000000066e+00
6.858052999999999884e+03,3.330412999999999784e+02,1.963827999999999975e+03,8.575945000000000373e-01,8.954318000000000000e-01,-5.348313999999999568e-01,1.141264999999999974e+00,7.000000000000000000e+01,4.003008000000000344e+00
8.525426999999999680e+03,2.054030999999999949e+02,1.579542999999999893e+03,2.907093000000000038e-01,2.499792999999999876e-01,-4.141362000000000099e-01,-1.324316999999999966e+00,7.000000000000000000e+01,4.151106999999999658e+00
7.627911000000000058e+03,4.711390000000000100e+02,5.045616999999999734e+02,3.594181000000000181e-01,6.048303999999999903e-01,5.335193999999999770e-01,1.373874999999999957e+00,5.000000000000000000e+01,3.054030000000000022e+00
7.440429000000000087e+03,3.336451000000000136e+02,1.070381000000000085e+03,8.259971000000000396e-01,9.269754999999999523e-01,-1.151513000000000009e+00,1.923109000000000068e-01,2.000000000000000000e+01,3.386290999999999940e+00
6.602404000000000451e+03,1.049358000000000004e+02,6.876964000000000397e+02,4.432284000000000224e-01,2.407887999999999973e-01,-1.640160999999999980e+00,7.688303999999999971e-02,9.000000000000000000e+01,2.760534999999999961e+00
5.742023000000000138e+03,2.498320999999999970e+02,3.129096000000000117e+02,5.933302000000000298e-01,4.915896000000000154e-01,1.994884000000000102e+00,2.508504999999999763e-01,1.000000000000000000e+01,2.866391000000000133e+00
7.786393000000000029e+03,1.393623000000000047e+02,4.961655999999999835e+02,9.557548000000000155e-01,6.922876999999999503e-01,2.837007999999999974e+00,6.129972000000000198e-01,5.000000000000000000e+01,2.935986999999999902e+00
6.456086000000000240e+03,3.164119999999999777e+02,1.444951000000000022e+03,5.170293000000000111e-02,7.616157000000000066e-01,-2.617875999999999870e+00,-1.462334999999999940e+00,2.000000000000000000e+01,3.680393000000000026e+00
8.920305000000000291e+03,3.608140999999999963e+02,1.260804000000000087e+03,1.245151000000000036e-01,8.948232000000000408e-02,2.006147000000000069e-01,1.513161999999999896e+00,3.000000000000000000e+01,2.296529000000000043e+00
8.870315000000000509e+03,4.837019000000000233e+02,1.679685999999999922e+03,6.689918000000000253e-02,6.807345999999999675e-01,8.207927999999999891e-01,1.508278999999999925e+00,0.000000000000000000e+00,3.170590999999999937e+00
9.141783999999999651e+03,4.202819999999999823e+02,9.579002000000000407e+02,8.914718000000000364e-01,1.064742999999999939e-01,-1.391118000000000077e+00,1.104689000000000032e+00,8.000000000000000000e+01,3.629680000000000017e+00
6.294078000000000429e+03,1.134412999999999982e+02,3.068675000000000068e+02,4.865108000000000210e-01,3.528566000000000202e-01,2.289484999999999992e+00,1.874415000000000109e-02,4.000000000000000000e+01,2.520690999999999793e+00
7.377793999999999869e+03,4.841290999999999940e+02,1.475310999999999922e+03,9.079286000000000301e-02,6.564906999999999826e-01,-3.116181000000000090e+00,1.262253000000000069e+00,5.000000000000000000e+01,4.456908999999999565e+00
6.932264000000000124e+03,4.750122000000000071e+02,8.679986000000000104e+02,4.753614999999999924e-01,5.111126999999999754e-01,5.272584999999999772e-02,-8.359697999999999851e-01,7.000000000000000000e+01,3.177944000000000102e+00
9.287631999999999607e+03,1.222930000000000064e+02,1.879121000000000095e+03,5.619237999999999733e-01,5.666727999999999765e-01,7.558403999999999678e-01,-3.774996999999999936e-01,5.000000000000000000e+01,3.171740999999999921e+00
5.771969000000000051e+03,3.940817999999999870e+02,4.336057999999999879e+02,8.878795999999999911e-01,3.015023000000000009e-01,-1.977308000000000066e+00,9.888139000000000234e-01,0.000000000000000000e+00,1.936317999999999984e+00
7.850332000000000335e+03,4.348720000000000141e+02,1.925365000000000009e+03,3.596303000000000138e-01,5.180921000000000554e-01,-2.563121999999999900e+00,-1.054173999999999944e+00,8.000000000000000000e+01,3.455259999999999998e+00
9.306548000000000684e+03,1.574630999999999972e+02,1.862994999999999891e+03,2.041650999999999883e-01,4.339990000000000236e-01,7.836537999999999560e-01,8.134546999999999750e-01,6.000000000000000000e+01,2.869231999999999783e+00
7.525873999999999796e+03,2.667468999999999824e+02,1.272848999999999933e+03,4.560645999999999867e-01,5.344818999999999543e-01,1.126965999999999912e+00,-1.360965999999999898e+00,7.000000000000000000e+01,5.947626999999999775e+00
7.811802999999999884e+03,3.564599999999999795e+02,1.046634999999999991e+03,2.337391999999999942e-02,9.654994000000000076e-01,1.910565000000000069e+00,6.532940000000000413e-01,5.000000000000000000e+01,4.012883000000000422e+00
6.727792999999999665e+03,2.616619999999999777e+02,8.416634000000000242e+02,4.356111999999999762e-01,1.124327999999999994e-01,1.195994000000000002e+00,8.260110000000000507e-01,3.000000000000000000e+01,1.899094000000000060e+00
8.142253999999999905e+03,4.060513000000000261e+02,5.642432999999999765e+02,3.611189000000000066e-02,9.304531999999999803e-01,-2.777120000000000033e+00,3.978752999999999873e-01,6.000000000000000000e+01,5.663968999999999809e+00
7.478871000000000095e+03,2.841456000000000017e+02,9.865050999999999704e+02,2.131664000000000128e-02,9.620345999999999620e-01,-2.547446999999999906e-01,1.178983999999999935e-02,5.000000000000000000e+01,3.703629999999999978e+00
5.956805000000000291e+03,4.977087000000000216e+02,2.571849000000000274e+02,1.423233999999999888e-01,4.176367000000000274e-01,-3.033588999999999869e-01,6.349763000000000490e-01,4.000000000000000000e+01,2.100366999999999873e+00
5.710384000000000015e+03,4.589402000000000044e+02,1.428578999999999951e+03,6.811032000000000197e-01,5.340144000000000002e-01,-1.830016000000000087e+00,1.456854000000000093e+00,2.000000000000000000e+01,3.723914999999999864e+00
9.273811999999999898e+03,4.119836999999999989e+02,1.962248000000000047e+03,6.037704000000000404e-01,3.411137000000000197e-01,2.281309999999999949e+00,3.396533000000000191e-02,2.000000000000000000e+01,2.972122000000000153e+00
9.008756999999999607e+03,1.165186999999999955e+02,1.633752999999999929e+03,2.715911999999999771e-01,3.788306999999999786e-02,-2.879605000000000192e+00,3.194930999999999743e-01,8.000000000000000000e+01,2.180163999999999991e+00
7.097877000000000407e+03,4.904843999999999937e+02,6.840978000000000065e+02,2.041080000000000116e-01,8.638071999999999973e-01,1.858492999999999951e+00,1.568386999999999976e+00,7.000000000000000000e+01,6.415543999999999691e+00
8.557681000000000495e+03,3.464076999999999771e+02,3.035292999999999779e+02,7.353746999999999368e-02,5.378705000000000291e-02,1.383294000000000024e+00,1.433802999999999939e+00,0.000000000000000000e+00,1.576395999999999908e+00
5.950648000000000138e+03,3.897712999999999965e+02,1.597094000000000051e+03,2.144508999999999999e-01,9.367362999999999662e-01,-3.053294999999999870e+00,-5.434160000000000101e-01,7.000000000000000000e+01,2.749343000000000092e+00
7.828262999999999920e+03,1.554416999999999973e+02,1.343551999999999907e+03,4.455030999999999852e-01,1.054942999999999992e-01,5.283187000000000300e-02,-2.182470999999999994e-01,8.000000000000000000e+01,2.246083000000000052e+00
5.686451000000000022e+03,4.572320000000000277e+02,5.632241000000000213e+02,9.498803999999999581e-02,4.992053000000000185e-01,9.867622999999999811e-01,1.286172000000000093e+00,3.000000000000000000e+01,2.986044999999999838e+00
5.822905999999999949e+03,1.125147000000000048e+02,6.117422000000000253e+02,9.835785999999999696e-01,9.257444000000000228e-01,-1.131583000000000006e+00,1.274796000000000040e+00,2.000000000000000000e+01,2.847259000000000206e+00
7.223215000000000146e+03,4.027760000000000105e+02,8.023511999999999489e+02,7.578139999999999876e-01,7.571510000000000185e-01,6.961832999999999494e-01,1.780246000000000051e-01,5.000000000000000000e+01,2.741039999999999921e+00
7.292011000000000422e+03,2.240101999999999975e+02,3.495778000000000247e+02,9.577949000000000046e-01,1.315091999999999928e-01,5.199646999999999464e-01,9.796207999999999583e-01,7.000000000000000000e+01,1.571946999999999983e+00
8.245521000000000640e+03,2.776660999999999717e+02,1.904489000000000033e+03,9.403831999999999747e-01,9.146940000000000071e-01,-9.003904000000000352e-01,5.059717000000000242e-01,9.000000000000000000e+01,3.405940999999999885e+00
6.846945999999999913e+03,1.380632999999999981e+02,1.834155999999999949e+03,4.805460999999999760e-01,7.896412000000000431e-01,-2.128080000000000194e+00,4.367720999999999965e-01,2.000000000000000000e+01,4.562697000000000003e+00
7.746354999999999563e+03,3.134456000000000131e+02,1.499125000000000000e+03,8.509984000000000437e-01,9.396132999999999569e-02,2.328714999999999868e+00,3.149510999999999838e-01,3.000000000000000000e+01,2.993587000000000220e+00
6.587407000000000153e+03,3.366062999999999761e+02,1.634070999999999913e+03,8.025056000000000411e-01,5.395370000000000443e-01,2.214332000000000189e+00,1.755471000000000115e-01,6.000000000000000000e+01,3.810052000000000216e+00
6.651850000000000364e+03,4.297006000000000085e+02,1.029582000000000107e+03,5.818746000000000196e-01,9.296174999999999855e-01,-1.671079999999999899e+00,3.667606999999999950e-01,1.000000000000000000e+01,4.070272000000000112e+00
9.243603999999999360e+03,4.439898999999999774e+02,1.426776000000000067e+03,6.454322999999999588e-01,1.791092999999999991e-01,-1.435499000000000080e+00,-5.386136999999999730e-01,8.000000000000000000e+01,2.951401999999999859e+00
6.250850999999999658e+03,3.155113000000000056e+02,1.050346000000000004e+03,9.821695999999999760e-01,2.741615000000000024e-01,2.566938999999999749e-01,-6.277812000000000392e-01,3.000000000000000000e+01,2.711113000000000106e+00
7.966317000000000007e+03,3.263321000000000254e+02,1.295547000000000025e+03,3.406382000000000160e-02,5.381479999999999597e-01,-2.459598000000000173e+00,-1.289044999999999996e+00,9.000000000000000000e+01,5.269350000000000200e+00
5.878309000000000196e+03,4.360111999999999739e+02,1.972493999999999915e+03,2.288605999999999974e-01,5.764027000000000456e-01,-1.869005999999999945e+00,-1.221689000000000025e+00,7.000000000000000000e+01,7.259966999999999615e+00
9.222341000000000349e+03,1.466910000000000025e+02,1.980886999999999944e+03,6.468623999999999485e-01,4.094787999999999761e-01,-2.820460999999999885e+00,1.226442000000000032e+00,4.000000000000000000e+01,4.823273000000000366e+00
5.754126000000000204e+03,1.050583000000000027e+02,8.897468999999999824e+02,7.656148999999999871e-01,1.036783000000000010e-01,-2.441574999999999829e+00,4.057959999999999900e-01,6.000000000000000000e+01,3.929002999999999801e+00
5.929828000000000429e+03,4.844205000000000041e+02,9.137174999999999727e+02,1.710521999999999876e-01,2.606942999999999899e-01,-8.890689999999999982e-01,-1.260685999999999973e+00,3.000000000000000000e+01,3.745662999999999965e+00
5.761800000000000182e+03,1.292589999999999861e+02,8.162907000000000153e+02,6.212423999999999724e-01,3.893055999999999739e-01,2.255487000000000020e+00,2.931665999999999994e-01,2.000000000000000000e+01,3.252095000000000180e+00
5.878485999999999876e+03,1.351677999999999997e+02,2.866714000000000055e+02,8.642191999999999652e-01,5.223136999999999919e-01,2.174859000000000098e+00,-1.255756000000000094e+00,3.000000000000000000e+01,1.932492000000000099e+00
6.909881000000000313e+03,2.861240000000000236e+02,1.985761999999999944e+03,8.907277999999999585e-01,5.178686000000000123e-01,-1.435340000000000060e+00,-4.262850000000000250e-01,9.000000000000000000e+01,3.731933000000000167e+00
9.415439000000000306e+03,1.001844999999999999e+02,1.874587999999999965e+03,9.729379999999999695e-01,4.847154000000000185e-01,-2.029489999999999905e-01,9.340945999999999971e-01,5.000000000000000000e+01,1.997719999999999940e+00
6.717801999999999680e+03,3.369388999999999896e+02,1.656273999999999887e+03,6.253844999999999543e-02,7.943390999999999647e-01,1.507670999999999983e+00,5.135908000000000140e-01,5.000000000000000000e+01,4.403331999999999802e+00
6.350234999999999673e+03,1.381468999999999880e+02,1.473189000000000078e+03,9.230197999999999459e-01,3.182509000000000032e-01,2.705083999999999822e+00,-6.210550999999999711e-01,1.000000000000000000e+01,2.009625000000000217e+00
6.464444000000000415e+03,4.271190000000000282e+02,1.522192000000000007e+03,8.159465000000000190e-01,8.195776999999999646e-01,-2.091765000000000096e+00,8.477616999999999514e-01,4.000000000000000000e+01,5.624935999999999936e+00
6.519185999999999694e+03,2.450842000000000098e+02,8.404614000000000260e+02,1.437835000000000085e-01,5.436322999999999572e-01,2.824139000000000177e+00,4.356984999999999886e-01,5.000000000000000000e+01,3.535527999999999782e+00
6.507043999999999869e+03,3.375459999999999923e+02,1.885223999999999933e+03,3.516311999999999771e-01,4.355657000000000001e-01,-1.938828999999999914e+00,-6.486063999999999719e-02,2.000000000000000000e+01,4.293288000000000437e+00
6.570059000000000196e+03,4.120022999999999911e+02,6.671874000000000251e+02,2.858484000000000025e-01,5.916982999999999791e-03,-2.994107000000000074e+00,1.081414000000000097e+00,2.000000000000000000e+01,4.233400999999999748e+00
8.719989999999999782e+03,4.322336000000000240e+02,1.133904999999999973e+03,4.850151999999999797e-01,3.911843999999999877e-01,-3.106555999999999873e+00,1.185893000000000086e+00,7.000000000000000000e+01,4.113724000000000380e+00
7.701992000000000189e+03,3.421080999999999790e+02,1.571180000000000064e+03,2.004734999999999989e-01,6.770317999999999614e-01,-1.796669000000000072e+00,6.776807999999999721e-01,7.000000000000000000e+01,5.060060000000000002e+00
5.504175000000000182e+03,4.485790999999999826e+02,7.082707000000000335e+02,6.128710000000000546e-01,3.809270000000000156e-01,-1.592435999999999963e+00,2.760599000000000247e-01,1.000000000000000000e+01,3.231446000000000041e+00
8.091117000000000189e+03,1.440851999999999862e+02,6.684425999999999704e+02,4.667317999999999745e-01,8.092757999999999896e-01,-1.680125000000000091e+00,-8.368430000000000035e-01,6.000000000000000000e+01,3.811434000000000211e+00
6.889461000000000240e+03,4.135393000000000256e+02,1.378450000000000045e+03,8.884980000000000100e-01,9.177402999999999533e-01,-8.616129999999999622e-01,-6.194338000000000344e-01,1.000000000000000000e+01,3.338397000000000059e+00
9.406851000000000568e+03,4.513387999999999920e+02,1.029923999999999978e+03,3.002005999999999841e-01,4.676064999999999805e-01,2.132660000000000000e+00,9.524290000000000533e-02,6.000000000000000000e+01,3.113376000000000143e+00
9.473840000000000146e+03,1.371483000000000061e+02,4.128817000000000235e+02,6.919443000000000121e-02,8.824516000000000027e-01,-4.791866000000000181e-01,7.562465000000000437e-01,0.000000000000000000e+00,2.764280999999999988e+00
